,Idx_Sample,Ref.,Mixture Code in Ref,FA (kg/m3),GGBFS (kg/m3),Total Na2SiO3 (kg in 1m3 of mix),Total NaOH (kg in 1m3 mix),"NaOH
Concentration (M)",Superplasticizer (kg in 1m3 mix),7-d Cubic compressive strength (MPa),28-d Cubic compressive strength (MPa),90-d Cubic compressive strength (MPa) ,365-d Cubic compressive strength (MPa) ,7-d Cylindrical compressive strength (MPa),28-d Cylindrical compressive strength (MPa),56-d Cylindrical compressive strength (MPa) ,90-d Cylindrical compressive strength (MPa),180-d Ec (MPa) ,28-d WA (%),28-d Porosity/AVPV (%),28-d Water permeability (mm),28-d Abrasion resistance (mm),28-d UPV (m/s),28-d sorptivity(m/s^0.5),Slump (mm),flowtable,Seeting I,Setting F,"CO2 Footprint
(kg/m³)",% FA in Mix,% GGBFS in Mix,"Na2SiO3
Concentration (M)","NaOH / Na2SiO3
Volume Ratio","NaOH / Na2SiO3
Mass Ratio"
138,737,[49],D.M14-350-1:1,350.0,,88.39,88.39,14.0,0.0,27.3,29.2,,,,,,,,,,,,,,160.0,,,,159.79936933333332,14.000000000000002,0.0,12.463370473537603,2.716569642857143,1.0
139,738,[49],D.M14-350-1:2,350.0,,118.09,118.09,14.0,0.0,33.2,35.2,36.2,,,,,,,3.24,10.1,,,,,155.0,,,,202.34164933333335,14.000000000000002,0.0,12.463370473537603,2.716569642857143,1.0
140,739,[49],D.M14-350-1:3,350.0,,133.18,133.18,14.0,0.0,34.9,36.8,,,,,,,,,,,,,,140.0,,,,223.95656533333337,14.000000000000002,0.0,12.463370473537603,2.716569642857143,1.0
141,740,[49],D.M16-350-1:1,350.0,,88.39,88.39,16.0,0.0,28.2,29.9,,,,,,,,,,,,,,155.0,,,,173.34071733333334,14.000000000000002,0.0,12.463370473537603,2.3769984374999997,1.0
142,741,[49],D.M16-350-1:2,350.0,,118.09,118.09,16.0,0.0,34.3,36.1,37.5,,,,,,,3.33,9.99,,,,,150.0,,,,220.43303733333337,14.000000000000002,0.0,12.463370473537603,2.3769984375,1.0
143,742,[49],D.M16-350-1:3,350.0,,133.18,133.18,16.0,0.0,35.2,36.8,,,,,,,,,,,,,,140.0,,,,244.35974133333335,14.000000000000002,0.0,12.463370473537603,2.3769984374999997,1.0
144,743,[49],D.M10-450-1:1,450.0,,112.58,88.39,10.0,0.0,30.1,31.2,,,,,,,,,,,,,,170.0,,,,140.8986733333333,18.0,0.0,12.463370473537603,2.986006635503642,0.7851305738141766
145,744,[49],D.M10-450-1:2,450.0,,150.52,118.09,10.0,0.0,36.1,38.3,41.1,,,,,,,3.67,9.94,,,,,170.0,,,,177.30727333333334,18.0,0.0,12.463370473537603,2.98378682417619,0.7845469040659049
146,745,[49],D.M10-450-1:3,450.0,,169.83,133.18,10.0,0.0,37.3,38.9,,,,,,,,,,,,,,160.0,,,,195.81781333333333,18.0,0.0,12.463370473537603,2.982452117117117,0.7841959606665488
147,746,[49],D.M14-450-1:1,450.0,,112.58,88.39,14.0,0.0,33.8,34.5,,,,,,,,,,,,,,155.0,,,,167.98136933333333,18.0,0.0,12.463370473537603,2.132861882502602,0.7851305738141766
148,747,[49],D.M14-450-1:2,450.0,,150.52,118.09,14.0,0.0,40.5,41.5,42.8,,,,,,,2.97,9.46,,,,,165.0,,,,213.49004933333333,18.0,0.0,12.463370473537603,2.1312763029829926,0.7845469040659049
149,748,[49],D.M14-450-1:3,450.0,,169.83,133.18,14.0,0.0,40.9,42.5,,,,,,,,,,,,,,150.0,,,,236.62416533333337,18.0,0.0,12.463370473537603,2.130322940797941,0.7841959606665488
150,749,[49],D.M16-450-1:1,450.0,,112.58,88.39,16.0,0.0,35.1,36.7,,,,,,,,,,,,,,165.0,,,,181.52271733333333,18.0,0.0,12.463370473537603,1.8662541471897764,0.7851305738141766
151,750,[49],D.M16-450-1:2,450.0,,150.52,118.09,16.0,0.0,41.1,42.1,43.5,,,,,,,2.83,9.24,,,,,150.0,,,,231.58143733333335,18.0,0.0,12.463370473537603,1.8648667651101185,0.7845469040659049
152,751,[49],D.M16-450-1:3,450.0,,169.83,133.18,16.0,0.0,42.1,43.9,,,,,,,,,,,,,,145.0,,,,257.02734133333337,18.0,0.0,12.463370473537603,1.8640325731981984,0.7841959606665488
153,752,[49],D.M10-350-1:2,350.0,,118.09,118.09,10.0,0.0,13.8,17.3,,,,,,,,,,,,,,175.0,,,,151.18665110362502,14.000000000000002,0.0,12.463370473537603,3.803197500000001,1.0
154,753,[49],D.M14-350-1:2,350.0,,118.09,118.09,14.0,0.0,19.6,24.1,,,,,,,,,,,,,,155.0,,,,187.369427103625,14.000000000000002,0.0,12.463370473537603,2.716569642857143,1.0
155,754,[49],D.M16-350-1:2,350.0,,118.09,118.09,16.0,0.0,19.2,24.8,,,,,,,,,,,,,,150.0,,,,205.460815103625,14.000000000000002,0.0,12.463370473537603,2.3769984375,1.0
156,755,[49],D.M10-450-1:2,450.0,,150.52,118.09,10.0,0.0,22.4,25.1,,,,,,,,,,,,,,170.0,,,,162.335051103625,18.0,0.0,12.463370473537603,2.98378682417619,0.7845469040659049
157,756,[49],D.M14-450-1:2,450.0,,150.52,118.09,14.0,0.0,23.5,28.5,,,,,,,,,,,,,,165.0,,,,198.517827103625,18.0,0.0,12.463370473537603,2.1312763029829926,0.7845469040659049
158,757,[49],D.M16-450-1:2,450.0,,150.52,118.09,16.0,0.0,24.6,29.2,,,,,,,,,,,,,,150.0,,,,216.60921510362505,18.0,0.0,12.463370473537603,1.8648667651101185,0.7845469040659049
159,758,[50],M01,,400.0,156.25,62.86,10.0,0.0,,47.5325,,,,,,,,,,,,,,,,,,132.63116,0.0,15.384615384615383,0.0,0.0,0.402304
160,759,[50],M02,,400.0,156.25,62.86,12.0,0.0,,54.1558,,,,,,,,,,,,,,,,,,142.261312,0.0,15.384615384615383,0.0,0.0,0.402304
161,760,[50],M03,,400.0,156.25,62.86,14.0,0.0,,59.2208,,,,,,,,,,,,,,,,,,151.89146399999998,0.0,15.384615384615383,0.0,0.0,0.402304
162,761,[50],M04,,360.0,156.25,62.86,10.0,0.0,39.2516,48.7087,,,,,,,,,,,,,,,,,,143.75116,0.0,13.846153846153848,0.0,0.0,0.402304
163,762,[50],M05,,360.0,156.25,62.86,12.0,0.0,40.2539,56.1336,,,,,,,,,,,,,,,,,,153.381312,0.0,13.846153846153848,0.0,0.0,0.402304
164,763,[50],M06,,360.0,156.25,62.86,14.0,0.0,43.2045,61.3145,,,,,,,,,,,,,,,,,,163.011464,0.0,13.846153846153848,0.0,0.0,0.402304
165,764,[50],M07,,320.0,156.25,62.86,10.0,0.0,44.5587,54.7001,,,,,,,,,,,,,,,,,,154.87116,0.0,12.307692307692308,0.0,0.0,0.402304
166,765,[50],M08,,320.0,156.25,62.86,12.0,0.0,40.8386,59.6857,,,,,,,,,,,,,,,,,,164.501312,0.0,12.307692307692308,0.0,0.0,0.402304
167,766,[50],M09,,320.0,156.25,62.86,14.0,0.0,45.644,63.3753,,,,,,,,,,,,,,,,,,174.131464,0.0,12.307692307692308,0.0,0.0,0.402304
168,767,[50],M10,,280.0,156.25,62.86,10.0,0.0,49.881,58.3175,,,,,,,,,,,,,,,,,,165.99115999999998,0.0,10.76923076923077,0.0,0.0,0.402304
169,768,[50],M11,,280.0,156.25,62.86,12.0,0.0,40.3165,56.5645,,,,,,,,,,,,,,,,,,175.621312,0.0,10.76923076923077,0.0,0.0,0.402304
170,769,[50],M12,,280.0,156.25,62.86,14.0,0.0,42.2938,60.7993,,,,,,,,,,,,,,,,,,185.251464,0.0,10.76923076923077,0.0,0.0,0.402304
171,770,[51],GP,,394.0,113.0,45.0,8.0,5.91,66.5,69.28,,,,,,,,,,,,,,,,,,123.69742222970834,0.0,15.095785440613026,0.0,0.0,0.3982300884955752
172,771,[51],GPR1,,355.0,113.0,45.0,8.0,5.91,67.6,70.72,,,,,,,,,,,,,,,,,,121.66942222970836,0.0,13.601532567049809,0.0,0.0,0.3982300884955752
173,772,[51],GPR2,,315.0,113.0,45.0,8.0,5.91,46.32,51.46,,,,,,,,,,,,,,,,,,119.58942222970832,0.0,12.06896551724138,0.0,0.0,0.3982300884955752
174,773,[51],GPR3,,276.0,113.0,45.0,8.0,5.91,20.48,24.52,,,,,,,,,,,,,,,,,,117.56142222970834,0.0,10.57471264367816,0.0,0.0,0.3982300884955752
175,774,[52],,,428.6,85.7,85.7,4.0,0.0,46.03,57.4,,,,,,,,,,,,,,,,,,88.03768,0.0,14.779310344827588,0.0,0.0,1.0
176,775,[52],,,380.7,42.8,128.5,4.0,0.0,43.71,50.26,,,,,,,,,,,,,,,,,,83.4472,0.0,13.127586206896552,0.0,0.0,3.002336448598131
177,776,[52],,,336.0,28.0,140.0,4.0,0.0,45.63,56.67,,,,,,,,,,,,,,,,,,79.5488,0.0,11.586206896551724,0.0,0.0,5.0
178,777,[52],,,360.0,36.0,108.0,6.0,0.0,41.35,53.8,,,,,,,,,,,,,,,,,,90.4176,0.0,12.413793103448276,0.0,0.0,3.0
179,778,[52],,,413.8,31.0,155.2,6.0,0.0,47.02,58.11,,,,,,,,,,,,,,,,,,112.64752,0.0,14.26896551724138,0.0,0.0,5.006451612903225
180,779,[52],,,368.0,92.0,92.0,6.0,0.0,54.7,57.18,,,,,,,,,,,,,,,,,,103.4096,0.0,12.689655172413794,0.0,0.0,1.0
181,780,[52],,,394.3,26.3,131.4,8.0,0.0,27.4,38.1,,,,,,,,,,,,,,,,,,119.36392,0.0,13.596551724137932,0.0,0.0,4.996197718631179
182,781,[52],,,347.6,78.2,78.2,8.0,0.0,53.11,65.02,,,,,,,,,,,,,,,,,,103.24896,0.0,11.986206896551725,0.0,0.0,1.0
183,782,[52],,,400.0,50.0,150.0,8.0,0.0,48.83,60.8,,,,,,,,,,,,,,,,,,139.36,0.0,13.79310344827586,0.0,0.0,3.0
184,795,[54],M1,408.0,,103.0,41.0,8.0,6.12,12.88,16.3,,,,,,,,,,,,,,,,,,84.2128,16.859504132231404,0.0,0.0,0.0,0.3980582524271844
185,796,[54],M2,367.2,40.8,103.0,41.0,8.0,6.12,18.67,21.11,,,,,,,,,,,,,,,,,,86.1712,15.173553719008265,1.406896551724138,0.0,0.0,0.3980582524271844
186,797,[54],M3,326.4,81.6,103.0,41.0,8.0,6.12,26.85,34.32,,,,,,,,,,,,,,,,,,88.1296,13.487603305785123,2.8137931034482757,0.0,0.0,0.3980582524271844
187,798,[54],M4,285.6,122.4,103.0,41.0,8.0,6.12,37.33,42.48,,,,,,,,,,,,,,,,,,90.088,11.801652892561984,4.220689655172414,0.0,0.0,0.3980582524271844
188,799,[54],M5,244.8,163.2,103.0,41.0,8.0,6.12,25.06,45.55,,,,,,,,,,,,,,,,,,92.0464,10.115702479338845,5.627586206896551,0.0,0.0,0.3980582524271844
189,806,[57],FA 50-GGBS50,204.5,204.5,102.0,41.0,10.0,0.0,40.0,53.5,,,,,,,,,,,,,,,,,,88.4052,9.129464285714285,7.150349650349651,0.0,0.0,0.4019607843137255
190,807,[57],FA 75-GGBS25,307.0,102.0,102.0,41.0,10.0,0.0,21.3,35.4,,,,,,,,,,,,,,,,,,83.48519999999999,13.705357142857144,3.5664335664335662,0.0,0.0,0.4019607843137255
191,808,[57],FA 100-GGBS0,409.0,0.0,102.0,41.0,10.0,0.0,10.1,24.5,,,,,,,,,,,,,,,,,,78.5892,18.25892857142857,0.0,0.0,0.0,0.4019607843137255
192,809,[58],Mix no.1,400.0,,100.0,40.0,16.0,10.5,29.1667,31.9444,,,,,,,,5.09,11.4,,,,,80.0,,,,163.55133333333333,18.181818181818183,0.0,12.216532852695394,0.93196875,0.4
193,810,[58],Mix no.2,400.0,,100.0,40.0,16.0,10.5,32.7778,38.0556,,,,,,,,4.7,11.15,,,,,50.0,,,,180.27453333333332,18.181818181818183,0.0,12.216532852695394,0.93196875,0.4
194,811,[58],Mix no.3,400.0,,100.0,40.0,16.0,10.5,41.3889,43.8889,,,,,,,,4.47,9.8,,,,,30.0,,,,197.00733333333332,18.181818181818183,0.0,12.216532852695394,0.93196875,0.4
195,812,[58],Mix no.4,350.0,,86.42857143,34.57142858,16.0,10.5,18.3529,22.1614,,,,,,,,5.52,10.45,,,,,80.2174,,,,135.54036191348334,15.909090909090908,0.0,12.216532852695394,0.931968750215662,0.400000000092562
196,813,[58],Mix no.5,400.0,,100.0,40.0,16.0,10.5,25.4146,27.3115,,,,,,,,5.3,9.6,,,,,90.0,,,,146.84733333333332,18.181818181818183,0.0,12.216532852695394,0.93196875,0.4
197,814,[58],Mix no.6,450.0,,112.5,45.0,16.0,10.5,33.0189,38.1929,,,,,,,,4.65,9.2,,,,,99.7826,,,,157.24333333333334,20.454545454545457,0.0,12.216532852695394,0.93196875,0.4
198,815,[58],Mix no.7,400.0,,100.0,40.0,16.0,10.5,32.2222,35.2859,,,,,,,,,,,,,,171.25,,,,146.84733333333332,18.181818181818183,0.0,12.216532852695394,0.93196875,0.4
199,816,[58],Mix no.8,450.0,,112.5,45.0,16.0,10.5,39.7222,43.5984,,,,,,,,,,,,,,190.0,,,,157.24333333333334,20.454545454545457,0.0,12.216532852695394,0.93196875,0.4
200,817,[58],Mix no.9,400.0,,100.0,40.0,16.0,10.5,45.0,47.3024,,,,,,,,,,,,,,58.75,,,,197.24733333333333,18.181818181818183,0.0,12.216532852695394,0.93196875,0.4
201,818,[58],,400.0,,100.0,40.0,16.0,10.5,25.2778,27.2937,,,,,,,,,,,,,,90.0,,,,146.84733333333332,18.181818181818183,0.0,12.216532852695394,0.93196875,0.4
202,819,[58],,450.0,,100.0,40.0,16.0,10.5,33.3333,38.3569,,,,,,,,,,,,,,100.0,,,,146.61533333333333,20.454545454545457,0.0,12.216532852695394,0.93196875,0.4
203,820,[58],,400.0,,112.5,45.0,16.0,10.5,41.3889,43.4297,,,,,,,,,,,,,,30.0,,,,207.87533333333337,18.181818181818183,0.0,12.216532852695394,0.93196875,0.4
204,821,[58],Mix no.10,400.0,,100.0,40.0,16.0,10.5,9.83321,13.3626,,,,,,,,,,,,,,171.25,,,,118.614,18.181818181818183,0.0,12.216532852695394,0.93196875,0.4
205,822,[58],Mix no.11,400.0,,100.0,40.0,16.0,10.5,35.7548,37.4018,,,,,,,,,,,,,,171.25,,,,172.514,18.181818181818183,0.0,12.216532852695394,0.93196875,0.4
206,823,[58],Mix no.12,400.0,,100.0,40.0,16.0,10.5,30.1276,32.7158,,,,,,,,,,,,,,171.25,,,,198.1806666666667,18.181818181818183,0.0,12.216532852695394,0.93196875,0.4
207,824,[58],Mix no.13,400.0,,100.0,40.0,16.0,10.5,22.7857,25.2143,,,,,,,,,,,,,,171.25,,,,130.80566666666667,18.181818181818183,0.0,12.216532852695394,0.93196875,0.4
208,825,[58],Mix no.14,400.0,,100.0,40.0,16.0,10.5,28.7857,31.0,,,,,,,,,,,,,,171.25,,,,162.889,18.181818181818183,0.0,12.216532852695394,0.93196875,0.4
209,826,[59],Mix no.1,400.0,,100.0,40.0,16.0,10.5,25.5208,27.526,,,,,,,,5.3,11.5,,,,,90.1478,,,,146.84733333333332,18.181818181818183,0.0,12.216532852695394,0.93196875,0.4
210,827,[59],Mix no.2,400.0,,100.0,40.0,16.0,10.5,30.625,32.8125,,,,,,,,5.04,10.4,,,,,80.2956,,,,146.89533333333333,18.181818181818183,0.0,12.216532852695394,0.93196875,0.4
211,828,[59],Mix no.3,400.0,,100.0,40.0,16.0,10.5,31.5365,34.6354,,,,,,,,4.96,10.22,,,,,50.2463,,,,147.03933333333333,18.181818181818183,0.0,12.216532852695394,0.93196875,0.4
212,829,[59],Mix no.4,400.0,,100.0,40.0,16.0,10.5,33.1771,36.0938,,,,,,,,4.74,9.8,,,,,30.0493,,,,147.18333333333334,18.181818181818183,0.0,12.216532852695394,0.93196875,0.4
213,830,[59],Mix no.5,400.0,,100.0,40.0,16.0,7.5,27.377,30.3279,,,,,,,,5.17,11.03,,,,,80.0,,,,141.25533333333334,18.181818181818183,0.0,12.216532852695394,0.93196875,0.4
214,831,[59],Mix no.6,400.0,,100.0,40.0,16.0,5.0,29.6721,32.1311,,,,,,,,5.08,10.45,,,,,62.8571,,,,136.60333333333332,18.181818181818183,0.0,12.216532852695394,0.93196875,0.4
215,832,[59],Mix no.7,400.0,,100.0,40.0,16.0,2.5,30.4918,32.9508,,,,,,,,5.03,10.4,,,,,41.9048,,,,131.92253333333332,18.181818181818183,0.0,12.216532852695394,0.93196875,0.4
216,833,[59],Mix no.8,400.0,,100.0,40.0,18.0,10.5,18.5537,20.3184,,,,,,,,5.52,11.4,,,,,80.0,,,,152.97533333333334,18.181818181818183,0.0,12.216532852695394,0.8284166666666666,0.4
217,834,[59],Mix no.9,400.0,,100.0,40.0,12.0,10.5,16.0047,18.7985,,,,,,,,5.6,11.6,,,,,100.0,,,,134.59133333333332,18.181818181818183,0.0,12.216532852695394,1.242625,0.4
218,835,[59],Mix no.10,400.0,,128.5,51.5,16.0,10.5,27.9032,30.0,,,,,,,,5.15,10.65,,,,,150.244,,,,170.86573333333334,18.181818181818183,0.0,12.216532852695394,0.9337819187743188,0.4007782101167315
219,836,[59],Mix no.11,400.0,,114.0,46.0,16.0,10.5,29.5161,31.9355,,,,,,,,5.3,11.15,,,,,120.325,,,,159.09693333333334,18.181818181818183,0.0,12.216532852695394,0.940143914473684,0.4035087719298245
220,837,[59],Mix no.12,400.0,,85.5,34.5,16.0,10.5,16.129,17.9032,,,,,,,,5.8,12.0,,,,,70.2439,,,,135.07853333333333,18.181818181818183,0.0,12.216532852695394,0.9401439144736842,0.4035087719298245
221,838,[59],Mix no.13,400.0,,107.5,32.5,16.0,10.5,31.9719,35.5177,,,,,,,,4.85,10.02,,,,,69.8592,,,,140.35533333333333,18.181818181818183,0.0,12.216532852695394,0.7043949854651163,0.3023255813953488
222,839,[59],Mix no.14,400.0,,93.0,47.0,16.0,47.0,23.0777,25.1063,,,,,,,,5.4,11.3,,,,,109.859,,,,221.52653333333333,18.181818181818183,0.0,12.216532852695394,1.1774873991935484,0.5053763440860215
223,847,[62],Mix 1,,,103.0,41.0,14.0,12.3,18.5,22.4,,,,,,,,,,,,,,,,,,113.0524,0.0,0.0,12.459610027855152,1.081026699029126,0.3980582524271844
224,848,[62],Mix 2,,,103.0,41.0,14.0,12.3,14.1,16.4,,,,,,,,,,,,,,,,,,113.0524,0.0,0.0,12.459610027855152,1.081026699029126,0.3980582524271844
225,849,[62],Mix 3,,,103.0,41.0,14.0,12.3,10.6,13.2,,,,,,,,,,,,,,,,,,113.0524,0.0,0.0,12.459610027855152,1.081026699029126,0.3980582524271844
226,850,[62],Mix 4,,,103.0,41.0,14.0,16.4,17.8,21.4,,,,,,,,,,,,,,,,,,120.7604,0.0,0.0,12.459610027855152,1.081026699029126,0.3980582524271844
227,851,[62],Mix 5,,,41.0,103.0,14.0,16.4,10.1,13.8,,,,,,,,,,,,,,,,,,164.92919999999998,0.0,0.0,12.459610027855152,6.822493902439024,2.5121951219512195
228,852,[62],Mix 6,,,103.0,41.0,12.0,16.4,15.3,18.3,,,,,,,,,,,,,,,,,,114.4792,0.0,0.0,12.459610027855152,1.2611978155339805,0.3980582524271844
